0.8897320783	fish
0.8897057587	charm
0.8896972329	teragrid
0.8896032049	nest
0.8895724439	herbrand
0.8895622516	ɛ
0.8895476596	george
0.8895115037	rx
0.8895097623	improvise
0.8894887994	pest
0.8894671830	asn
0.8894611463	surf
0.8894592181	ben
0.8894453142	kids
0.8893763731	ulam
0.8893381483	hsu
0.8892962600	peano
0.8892932699	cams
0.8892823003	linda
0.8892750183	promela
0.8892675422	drams
0.8892178097	mosfets
0.8892009128	indian
0.8891789869	yao's
0.8891603993	aachen
0.8891407664	tom
0.8891270660	agenten
0.8891082508	baroque
0.8890806829	rev
0.8890520612	simulink
0.8890239723	tango
0.8889886012	homo
0.8889489778	rosetta
0.8889165793	mentor
0.8889035435	hurwitz
0.8888831055	wrap
0.8888554392	lambert
0.8888507158	nusmv
0.8888257894	ko
0.8888029594	hex
0.8887615191	sands
0.8887580338	oasis
0.8887533596	mason
0.8887502574	estelle
0.8887349983	vera
0.8887279737	sofia
0.8887123202	myers
0.8886404899	octopus
0.8886365990	fiat
0.8886159518	snap
0.8886133205	elan
0.8886093963	mb
0.8885918453	quiz
0.8885775595	cooper
0.8885667399	wk
0.8885461694	coral
0.8885398323	devil
0.8885344080	lax
0.8885285239	hungarian
0.8885029651	wei
0.8884909561	prophet
0.8884897127	tear
0.8884815348	lévy
0.8884785549	palm
0.8884600906	gaas
0.8883952949	fh
0.8883352326	snort
0.8883059636	farmer
0.8882701334	fever
0.8882520473	opus
0.8882257717	quark
0.8882076171	verilog
0.8881940106	cosmic
0.8881866052	dv
0.8881813049	dust
0.8881378225	amber
0.8881275188	bangladesh
0.8881061890	cmax
0.8880943902	approx
0.8880941391	korea
0.8880784724	geneva
0.8880469596	carl
0.8880315351	persian
0.8879961290	cobra
0.8879845651	powerpoint
0.8879695219	portuguese
0.8879671830	oct
0.8879586434	disco
0.8879446294	hans
0.8879255163	pact
0.8879122371	sisal
0.8879111404	lipschitz
0.8878993061	cream
0.8878443138	scrum
0.8878440809	stanford
0.8878387505	coma
0.8878185219	roger
0.8877901827	kahn
0.8877533596	coda
0.8877225884	alpine
0.8877196398	captain
0.8877019799	tin
0.8876971117	rex
0.8876966335	erlang
0.8876747262	edward
0.8876100916	disc
0.8875849711	sag
0.8875651705	cactus
0.8875624211	mib
0.8875301525	abel
0.8875208640	pmos
0.8875010588	phd
0.8874974979	paul
0.8874773312	hamiltonicity
0.8874298254	greenstone
0.8873701005	zoo
0.8873652701	helsinki
0.8873606773	sparc
0.8873470336	stroop
0.8873470336	backus
0.8873448352	mira
0.8873446781	yager
0.8873439318	mx
0.8873032293	mathematik
0.8873022654	fano
0.8872869900	pals
0.8872661234	orca
0.8872648016	malaysian
0.8872474714	prisma
0.8872257894	rip
0.8871299396	stephen
0.8871146745	graz
0.8870723550	clifford
0.8870539869	angluin
0.8870315254	ism
0.8869966563	systeme
0.8869711148	coriolis
0.8869584962	oberon
0.8869544387	sw
0.8869377490	thompson
0.8869051525	apollo
0.8868960158	creek
0.8868626506	marie
0.8868270660	nelson
0.8868163195	malaysia
0.8868115849	orc
0.8867777302	taiwanese
0.8867117354	lc
0.8867056972	bruce
0.8866901548	singer
0.8866857286	rubric
0.8866733919	dwarf
0.8866721328	mizar
0.8866543748	profibus
0.8866504601	magic
0.8866141797	raptor
0.8865925558	ash
0.8865924565	mon
0.8865909909	victoria
0.8865782465	netflow
0.8865694630	auckland
0.8865479433	cirrus
0.8865439286	li
0.8865208341	lime
0.8864883174	milan
0.8864699414	amazon
0.8864257876	sumo
0.8863524832	mitsubishi
0.8863515584	bx
0.8863434982	hive
0.8863321243	capon
0.8863274262	plexus
0.8863096242	pnp
0.8862999630	aurora
0.8862800514	infinitary
0.8862323833	uppaal
0.8862229950	onemax
0.8862150499	wing
0.8862115196	grove
0.8861737113	merlin
0.8861566667	norway
0.8861533826	turkey
0.8861454603	darwin
0.8861416963	neil
0.8861104823	scarf
0.8861015149	ericsson
0.8860985171	warren
0.8860862306	ut
0.8860545825	mills
0.8860152780	esprit
0.8860148020	tl
0.8860146995	netherlands
0.8859787714	emv
0.8859764950	mitre
0.8859671830	bd
0.8859446190	virginia
0.8859440055	baton
0.8859339725	bernoulli
0.8859272167	otsu
0.8859021492	hebrew
0.8858804649	twain
0.8858733367	david
0.8858610626	equi
0.8858547144	farsi
0.8858544878	rabbit
0.8858523543	simula
0.8858333864	darboux
0.8858283160	sugar
0.8858248456	harmony
0.8857817891	cnc
0.8857691935	lf
0.8857675782	james
0.8857509177	bold
0.8857489567	lorentz
0.8857461951	nara
0.8857352593	marco
0.8857291332	tetris
0.8857267350	eden
0.8856864572	lam
0.8856851493	archimedean
0.8856772013	ingres
0.8856578173	shogi
0.8856414455	gemini
0.8855851640	diff
0.8855805423	cb
0.8855668412	texas
0.8855574129	integriertes
0.8855544960	arch
0.8855268768	prozess
0.8854765760	id3
0.8854747408	rose
0.8854358427	holter
0.8854355772	pratt
0.8854252430	ajtai
0.8854197292	mobius
0.8854195639	pas
0.8853777882	venus
0.8853686466	qm
0.8853637716	wimp
0.8853103971	girard
0.8853028984	ariadne
0.8853005616	desert
0.8852956086	cpg
0.8852898268	norman
0.8852696190	harris
0.8852667524	cauchy
0.8852653048	tei
0.8852545830	bl
0.8852262632	curry
0.8852262318	clarke
0.8852234598	isomap
0.8852224632	stein
0.8852174319	spade
0.8852143518	chameleon
0.8851723850	boole
0.8851483559	klein
0.8851473851	armstrong
0.8851417884	argus
0.8851407664	pal
0.8851341747	spartan
0.8851231912	norwegian
0.8851165793	taxi
0.8851135192	xor
0.8851100737	lai
0.8851100401	ho
0.8851030676	netlib
0.8850883186	bertrand
0.8850786700	spect
0.8850415426	pico
0.8850247360	flexray
0.8850206034	rendezvous
0.8850009522	doom
0.8849963864	spruce
0.8849866588	romanian
0.8849860828	janus
0.8849671830	tel
0.8849658615	italian
0.8849334243	nexus
0.8849199921	jacobians
0.8848963770	gomory
0.8848755845	asia
0.8848721311	petersburg
0.8848685273	speechdat
0.8848585899	cyclone
0.8848349021	quickbird
0.8848214507	mars
0.8847913453	friedman
0.8847821852	congress
0.8847765760	chile
0.8847748187	modis
0.8847640684	ev
0.8847565733	stan
0.8847475435	envisat
0.8847295322	orion
0.8847179135	mantis
0.8847151290	rainbow
0.8847100149	rete
0.8846767497	vth
0.8846581836	ding
0.8846257267	dolce
0.8845952080	leibniz
0.8845566161	enigma
0.8845388220	peng
0.8845353132	sh
0.8844926782	ack
0.8844875411	collins
0.8844606372	acm's
0.8844510339	columbus
0.8844376059	usc
0.8844356273	lifschitz
0.8844355359	thomas
0.8844252430	hughes
0.8844200262	mica
0.8844186804	berger
0.8843891123	soi
0.8843785898	rea
0.8843778972	rob
0.8843652701	jahre
0.8843645818	wand
0.8842975355	cave
0.8842870208	caise
0.8842565825	pitts
0.8842363274	janet
0.8842142914	sapphire
0.8841850871	sig
0.8841814687	sor
0.8841757491	isis
0.8841437836	catalan
0.8841051700	tcs
0.8841037461	affymetrix
0.8840938282	pit
0.8840896851	greek
0.8840550603	park
0.8840489541	una
0.8840365626	utah
0.8840346068	labs
0.8840233051	jr
0.8840141702	google's
0.8839951261	dokumenten
0.8839930805	programmen
0.8839907185	tangram
0.8839638847	src
0.8839573912	mp
0.8839530641	agora
0.8839529881	castle
0.8839521681	mini
0.8839520137	robertson
0.8839239357	minmax
0.8839224950	spark
0.8839178207	gage
0.8838975386	olympics
0.8838812961	ajax
0.8838694136	abet
0.8838481353	tb
0.8838130910	idct
0.8838097065	fred
0.8838083054	brian
0.8838051368	divine
0.8838037741	slater
0.8837984728	gin
0.8837893921	acta
0.8837855025	tera
0.8837704440	babel
0.8837590329	squeak
0.8837436428	goldwasser
0.8837126867	astro
0.8836932064	basque
0.8836923457	ore
0.8836754889	obituary
0.8836509962	cart
0.8836484728	alma
0.8836343511	odin
0.8836299396	christopher
0.8836278130	flex
0.8836055758	mapper
0.8835737395	shark
0.8835495079	boeing
0.8835338957	weaver
0.8835184204	app
0.8835167576	lotus
0.8835115037	epic
0.8835014169	sarsa
0.8834924704	haifa
0.8834922910	verbmobil
0.8834814222	qt
0.8834617422	nexptime
0.8834495380	schnorr
0.8834363725	ptime
0.8834328867	dan
0.8833828010	marc
0.8833789869	feynman
0.8833778972	elf
0.8833590993	ams
0.8833417206	inn
0.8833366245	toshiba
0.8833197824	giga
0.8833040862	andrew
0.8832940106	ku
0.8832921044	cho
0.8832857488	dune
0.8832828799	lite
0.8832533596	amps
0.8832290877	aer
0.8832280267	dce
0.8832240795	laplacians
0.8832052782	ux
0.8831948728	o2
0.8831807960	hj
0.8831694136	chc
0.8831549384	pfam
0.8831378848	paradise
0.8831348803	squid
0.8831195921	kim
0.8831160885	lidar
0.8831100401	gr
0.8831100401	tao
0.8831055134	taboo
0.8831026753	eclipse
0.8831007724	trojans
0.8830665519	pragma
0.8830579097	deng
0.8830565774	weil
0.8830538740	piccolo
0.8830513909	shield
0.8830288251	taylor
0.8830072691	cole
0.8829913480	dvd
0.8829777926	amazon.com
0.8829608339	hip
0.8829509313	tesla
0.8829425005	julius
0.8829361339	vie
0.8829341273	moore
0.8829303321	rover
0.8829290043	bilddaten
0.8829105772	egyptian
0.8829090678	mul
0.8828969589	jain
0.8828914035	west
0.8828900396	delft
0.8828794951	cairo
0.8828764479	napa
0.8828757467	birkhoff
0.8828565825	ycbcr
0.8828506038	trap
0.8828459075	reef
0.8828439321	louisiana
0.8828140012	storm
0.8828027235	spur
0.8827912447	winograd
0.8827875293	rk
0.8827701579	r3
0.8827608133	trans
0.8827498972	gbps
0.8827292333	rote
0.8827125504	tucson
0.8827049984	circ
0.8826899403	lll
0.8826866202	stork
0.8826772264	gnome
0.8826483097	cpus
0.8826402579	zhou
0.8826274709	nice
0.8826005658	algol
0.8825990588	glass
0.8825950189	mob
0.8825865052	cmac
0.8825779911	swamp
0.8825607481	galaxy
0.8825504733	houston
0.8825452564	ciao
0.8825345771	everest
0.8825263585	clan
0.8825220745	penguin
0.8825196516	tahoe
0.8825118212	mash
0.8824829862	maryland
0.8824787360	observatory
0.8824677099	proton
0.8824671830	sep
0.8824501650	tor
0.8824356273	brouwer
0.8824342461	planetlab
0.8824257876	eh
0.8824185371	opera
0.8824108511	fund
0.8824066105	lisa
0.8824065581	raid5
0.8823736306	bf
0.8823644758	twister
0.8823523191	sprint
0.8823418413	zigbee
0.8823395009	yao
0.8823222588	christian
0.8823062373	symbian
0.8823030835	fx
0.8822664455	emacs
0.8822602866	leda
0.8822252998	rap
0.8822128361	aster
0.8821998460	olden
0.8821725408	dar
0.8821702339	eo
0.8821593449	ast
0.8821364539	etl
0.8821305513	grace
0.8821175171	rio
0.8821082733	python
0.8820994876	skolem
0.8820952080	uml2
0.8820823267	shore
0.8820794947	vcr
0.8820720413	tsunami
0.8820225216	astral
0.8820129407	beware
0.8820049841	ross
0.8819889289	pittsburgh
0.8819876946	osaka
0.8819850388	hownet
0.8819849220	splat
0.8819843416	propel
0.8819751064	feigenbaum
0.8819729152	seal
0.8819667406	cusp
0.8819652163	alice
0.8819452869	ward
0.8819411603	louis
0.8819358770	jxta
0.8819289140	octave
0.8819266741	edinburgh
0.8819145214	huang
0.8818843511	adaline
0.8818736306	pie
0.8818692366	url
0.8818539552	civic
0.8818476758	miso
0.8818476758	lsb
0.8818439706	pakistan
0.8818357053	boss
0.8818354470	gan
0.8818287673	fist
0.8818120936	wissensbasierte
0.8818082093	compass
0.8817993508	cgal
0.8817725415	pig
0.8817336181	liapunov
0.8817319739	dilemmas
0.8817204382	warsaw
0.8817180740	micropower
0.8817117354	soap
0.8817069858	karl
0.8816989697	prom
0.8816874211	vf
0.8816793365	ca1
0.8816711366	drip
0.8816544072	nt
0.8816529309	pagoda
0.8816270226	zm
0.8816257899	stern
0.8816210205	iran
0.8816081390	cafeobj
0.8815952080	eindhoven
0.8815916186	dial
0.8815879163	std
0.8815824205	mobil
0.8815770638	wallace
0.8815558644	raid
0.8815540043	agrawal
0.8815504733	javatm
0.8815504733	conway's
0.8815420591	wash
0.8815339131	p4
0.8815313227	helix
0.8815267738	tbox
0.8815197906	maxsat
0.8815128586	ian
0.8815087434	winter
0.8815004390	appl
0.8814986793	nam
0.8814933107	strassen
0.8814375504	qualitätssicherung
0.8814180697	czech
0.8814068197	mos
0.8814034148	mega
0.8813931534	interrogation
0.8813821900	sap
0.8813807830	finfet
0.8813736306	oc
0.8813606773	lu
0.8813469849	nile
0.8813454382	kleene's
0.8813385175	university's
0.8813243041	hoffman
0.8813150376	karp
0.8812719698	tso
0.8812509131	ale
0.8812509131	rrt
0.8812479131	bose
0.8812390603	alt
0.8812298564	emperor
0.8812262159	bob
0.8812239517	huber
0.8812210941	videotex
0.8812052782	sac
0.8812041425	dicom
0.8811974639	mongolian
0.8811814687	ee
0.8811810333	nasa
0.8811785934	ken
0.8811610362	alberta
0.8811581511	ponder
0.8811519708	gd
0.8811514084	wg
0.8811506716	finnish
0.8811497682	cook
0.8811443085	stoc
0.8811440619	chi
0.8811352249	oscar
0.8811326786	ernst
0.8811195502	macaulay
0.8811064618	locust
0.8810954382	gallager
0.8810952080	girard's
0.8810825145	monsoon
0.8810819820	brick
0.8810773154	isaac
0.8810754557	hawaii
0.8810729070	corps
0.8810722588	prozessen
0.8810657494	fpt
0.8810472083	specc
0.8810436001	lq
0.8810387978	lamport
0.8810315254	tu
0.8810282821	atom
0.8810030544	posix
0.8810022574	inp
0.8809791766	simon
0.8809596224	nas
0.8809333908	circus
0.8809274147	collage
0.8809253368	grip
0.8809236550	dali
0.8809191853	midi
0.8809037948	islamic
0.8809007724	slovenian
0.8809002592	ext
0.8808922639	brown
0.8808868292	iceberg
0.8808783085	rnas
0.8808766184	cplex
0.8808721311	kasami
0.8808708816	mathematica
0.8808656364	ilog
0.8808514637	sdma
0.8808405941	laguerre
0.8808370927	county
0.8808055122	alloy
0.8808045667	wong
0.8807928427	arpanet
0.8807899494	ali
0.8807841232	programm
0.8807801376	smalltalk
0.8807769273	erdös
0.8807764727	iticse
0.8807727749	noble
0.8807658952	xp
0.8807618747	hansen
0.8807539915	occam
0.8807411806	promethee
0.8807314881	salton
0.8807314881	iraqi
0.8807194368	rivest
0.8807115019	kad
0.8806999630	syn
0.8806704527	chronicle
0.8806626431	kenya
0.8806616168	mica2
0.8806514619	annex
0.8806437496	octree
0.8806324324	tutor
0.8806269611	dana
0.8806100401	mat
0.8806100401	kr
0.8805952080	kaiserslautern
0.8805874527	axel
0.8805845818	apt
0.8805836249	catalyst
0.8805707335	fipa
0.8805626538	rec
0.8805564722	hom
0.8805444708	wolf
0.8805328842	gadget
0.8804881174	rc
0.8804843398	ecl
0.8804838662	web3d
0.8804807029	tits
0.8804705281	sophie
0.8804654382	otter
0.8804651199	pascal
0.8804586103	hood
0.8804499106	tex
0.8804439991	jas
0.8804355772	bloch
0.8804070193	est
0.8804059911	hoare
0.8804032314	lt
0.8803980796	inria
0.8803957544	bw
0.8803913416	pin
0.8803821900	rt
0.8803793281	ia
0.8803635784	u.k
0.8803634445	winnow
0.8803569612	georgia
0.8803526103	croatian
0.8803353440	gabriel
0.8803264726	ipsec
0.8803194162	maple
0.8803102052	motorola
0.8803017170	ka
0.8802977679	rook
0.8802964773	bleu
0.8802823384	chiron
0.8802734997	taverna
0.8802617496	iota
0.8802509131	ccg
0.8802507185	webdav
0.8802494459	porto
0.8802200036	netscape
0.8802197476	bc
0.8802187195	seam
0.8802010339	newell
0.8801812989	savage
0.8801543609	nat
0.8801542642	dl
0.8801436748	gaia
0.8801426365	dll
0.8801128211	orchestra
0.8801125504	entwicklungen
0.8800665414	sigir
0.8800624140	rijndael
0.8800507981	dave
0.8800386115	vii
0.8800271492	quebec
0.8800224027	iptv
0.8800217187	fc
0.8800133917	kv
0.8800055557	dart
0.8799986677	aries
0.8799865381	mum
0.8799852729	cops
0.8799826777	stone
0.8799761362	nxn
0.8799677463	hermite
0.8799305217	formale
0.8799298882	opal
0.8799257876	ned
0.8799240339	gestalt
0.8799200262	ole
0.8799100986	murphy
0.8799065186	natal
0.8799065186	soporte
0.8798957544	mg
0.8798950678	ike
0.8798904952	milano
0.8798843970	gelfand
0.8798767556	police
0.8798642204	pond
0.8798585340	tk
0.8798431655	gmbh
0.8798336166	berry
0.8798140081	expo
0.8798093569	tipster
0.8798084397	lynn
0.8797968397	xr
0.8797960682	bird
0.8797901689	neon
0.8797792171	reiter's
0.8797764727	freeman
0.8797756705	h1
0.8797530839	argos
0.8797528972	rad
0.8797513080	grass
0.8797399439	salsa
0.8797313811	ctl
0.8797296619	chess
0.8797238597	safer
0.8797229362	stateflow
0.8797220015	nlms
0.8797109369	halo
0.8797073225	avi
0.8796925607	ree
0.8796888971	chung
0.8796881000	serpent
0.8796822013	zn
0.8796754733	thomson
0.8795967843	openflow
0.8795950755	electre
0.8795904701	caf
0.8795857886	chirp
0.8795801176	gupta
0.8795793869	sourceforge
0.8795736859	amd
0.8795736859	dom
0.8795698981	vdd
0.8795662182	mediterranean
0.8795507808	ya
0.8795353132	hs
0.8795270403	wilf
0.8795122952	samsung
0.8795099943	dem
0.8795005135	uc
0.8794940689	logo
0.8794807821	igp
0.8794759986	bittorrent
0.8794748019	nox
0.8794733875	quickcheck
0.8794727529	oxford
0.8794681554	manchester
0.8794594762	maya
0.8794509375	guitar
0.8794395856	ios
0.8794364462	perl
0.8794304201	nj
0.8794151680	locator
0.8794112514	comic
0.8794084495	uct
0.8794082897	hall
0.8793938892	quanta
0.8793902780	dec
0.8793804642	ia32
0.8793686466	sf
0.8793615797	zeus
0.8793569612	borel
0.8793528957	optim
0.8793507455	archipelago
0.8793476758	meg
0.8793310884	pfaffian
0.8793188225	albert
0.8793098452	leonard
0.8793010471	tip
0.8792986532	pet
0.8792925515	tiger
0.8792782919	aspectual
0.8792764727	beth
0.8792758476	reps
0.8792611841	ix
0.8792607161	orbit
0.8792408162	welch
0.8792129098	matisse
0.8792112306	wp
0.8791951226	iranian
0.8791664296	dogma
0.8791576592	fg
0.8791539939	nf
0.8791480889	cusum
0.8791475683	zheng
0.8791475676	beef
0.8791473329	eagle
0.8791464243	xsl
0.8791362980	tornado
0.8791340824	occ
0.8791252832	graphen
0.8791219849	multics
0.8791201935	russell
0.8791175980	daisy
0.8791136775	chat
0.8791041071	novell
0.8790945851	reo
0.8790916911	chorus
0.8790863916	thorn
0.8790736205	ripe
0.8790663472	autopilot
0.8790595076	cilk
0.8790431105	mad
0.8790207544	ria
0.8790102202	rand
0.8790099943	eu
0.8790033166	mendel
0.8789868485	sigchi
0.8789856601	flare
0.8789755049	jane
0.8789702080	beck
0.8789679239	bath
0.8789678534	hölder
0.8789671830	gl
0.8789607288	summer
0.8789344498	sperm
0.8789123175	gn
0.8789094627	moodle
0.8789058076	melting
0.8789043569	amp
0.8789023546	jazz
0.8788960257	gw
0.8788958496	rocchio
0.8788923582	aspectj
0.8788882758	qtl
0.8788664641	baker
0.8788573833	lisp
0.8788522583	mike
0.8788461228	saint
0.8788400897	pop
0.8788393026	evolutional
0.8788293144	tx
0.8788243258	va
0.8788243258	ao
0.8788152538	dome
0.8788088031	ff
0.8788062485	camp
0.8788056774	jini
0.8788014386	erdos
0.8787928997	sonification
0.8787707850	odor
0.8787633375	sect
0.8787599477	cords
0.8787540105	netbsd
0.8787519443	shamir's
0.8787509131	dab
0.8787482521	sieve
0.8787482406	pubmed
0.8787473611	baker's
0.8787405979	kaplan
0.8787044052	sentinel
0.8786986985	schaltungen
0.8786959406	aero
0.8786934602	centaur
0.8786855598	ent
0.8786830603	datalog
0.8786640655	duffing
0.8786471291	contractibility
0.8786434922	tina
0.8786414065	eulerian
0.8786347912	multiway
0.8786340359	bildern
0.8786338885	williams
0.8786144125	leuven
0.8786100401	mud
0.8785952080	lamarckian
0.8785848083	massachusetts
0.8785794155	glide
0.8785782658	prism
0.8785738044	stanley
0.8785645509	devs
0.8785569266	rel
0.8785521230	ritchie
0.8785308616	klee
0.8785291465	rdfs
0.8785045027	aix
0.8785036600	anna
0.8785002692	kanban
0.8784866813	ice
0.8784813375	marmot
0.8784797577	orb
0.8784775041	macbeth
0.8784613274	xie
0.8784590770	esa
0.8784439179	gf
0.8784432721	ltl
0.8784417439	pier
0.8784190037	guido
0.8784112473	salmon
0.8783868468	amir
0.8783772629	dissect
0.8783736306	idf
0.8783700908	zinc
0.8783692250	simpson
0.8783673848	gov
0.8783615394	bm25
0.8783600048	mercator
0.8783501913	beast
0.8783392556	activex
0.8783341554	kontext
0.8783341453	xiii
0.8783303742	el
0.8783183721	kalai
0.8783093031	stl
0.8783074824	expspace
0.8783033665	leap
0.8783018442	scar
0.8782993396	clover
0.8782972236	sovereign
0.8782898261	nix
0.8782791071	kraus
0.8782540105	vcos
0.8782480342	oled
0.8782405979	valiant's
0.8782399746	disjointness
0.8782390309	ithaca
0.8782350445	ladar
0.8782153154	freeze
0.8782039051	postgres
0.8781981737	joseph
0.8781677976	memorial
0.8781500034	tomcat
0.8781436648	chimera
0.8781270767	jupiter
0.8781231817	fy
0.8781107691	antarctica
0.8781100401	gt
0.8781039316	webs
0.8780944577	greenhouse
0.8780873906	prim
0.8780847594	informationssystemen
0.8780839908	planet
0.8780821190	coulomb
0.8780668365	sonic
0.8780583502	mehr
0.8780555489	io
0.8780484614	unicore
0.8780295061	cnfs
0.8780290465	poincare
0.8780081159	xii
0.8780041947	dexter
0.8779766221	fischer
0.8779678534	lovasz
0.8779663056	telco
0.8779598354	racing
0.8779588589	clash
0.8779473006	bender
0.8779212823	pad
0.8779212700	ceo
0.8779195639	cie
0.8779191853	pg
0.8779157462	slovak
0.8779133557	stripe
0.8779070193	wan
0.8779037461	isabelle
0.8778868679	scout
0.8778830097	deck
0.8778585340	toe
0.8778527372	coalgebraic
0.8778346001	klaus
0.8778252853	title
0.8778163893	pcf
0.8778161638	rouge
0.8778154008	executive
0.8778057178	amnesia
0.8777936511	pro
0.8777801688	dish
0.8777800023	sonet
0.8777783925	ind
0.8777618747	jacobson
0.8777593520	alzheimer
0.8777559631	projekt
0.8777528972	po
0.8777464037	gem
0.8777440064	usb
0.8777391409	fringe
0.8777376083	chase
0.8777283486	shuffle
0.8777204730	aibo
0.8777128361	pert
0.8777099220	sniffer
0.8777075948	swan
0.8776979264	euro
0.8776865192	iis
0.8776826694	tds
0.8776613129	focs
0.8776488663	lh
0.8776416334	sx
0.8776368771	epc
0.8776328326	hammer
0.8776304619	dj
0.8776179992	wetice
0.8776055451	marvel
0.8775891502	php
0.8775831056	mona
0.8775787774	ue
0.8775759486	gcd
0.8775741024	cryptology
0.8775729254	duo
0.8775707335	ws
0.8775664446	wilson
0.8775663940	gnat
0.8775651512	f1
0.8775514380	pathfinder
0.8775452224	rim
0.8775440930	fellows
0.8775428919	nisan
0.8775228375	nordic
0.8775146326	ne
0.8775045027	prima
0.8774903486	gi
0.8774869074	robocup
0.8774604456	myrinet
0.8774559482	ida
0.8774508505	eps
0.8774393651	modellbildung
0.8774352292	infiniband
0.8774283508	hol
0.8774282361	citeseer
0.8774167141	butler
0.8773957544	doc
0.8773931239	queensland
0.8773891123	snp
0.8773821900	ransac
0.8773753224	nexp
0.8773733946	lapack
0.8773719449	tan
